Column1;Date;Open;High;Low;Close;Volume;Currency;IS
4261;04/02/2019;11358.73;11398.85;11350.37;11382.54;0;MAD;1562.1215635888643
4262;05/02/2019;11382.54;11420.45;11365.26;11381.42;0;MAD;1564.2318145537865
4263;06/02/2019;11381.42;11403.56;11360.43;11403.56;0;MAD;1555.1660492244405
4264;07/02/2019;11403.56;11419.51;11340.14;11347.05;0;MAD;1560.740491546929
4265;08/02/2019;11347.05;11387.31;11322.17;11375.15;0;MAD;1556.9539213639837
4266;11/02/2019;11375.15;11398.43;11371.79;11385.03;0;MAD;1547.0711017531214
4267;12/02/2019;11385.03;11501.53;11384.19;11501.53;0;MAD;1540.8138077072445
4268;13/02/2019;11501.53;11502.2;11456.25;11484.88;0;MAD;1560.3617352337226
4269;14/02/2019;11484.88;11509.4;11453.22;11453.22;0;MAD;1570.9837041096125
4270;15/02/2019;11453.22;11472.21;11384.56;11384.56;0;MAD;1576.136267729136
4271;18/02/2019;11384.56;11504.75;11384.56;11422.13;0;MAD;1553.0815300641368
4272;19/02/2019;11422.13;11483.9;11401.13;11483.9;0;MAD;1558.8691076803052
4273;20/02/2019;11483.9;11501.53;11415.18;11416.5;0;MAD;1562.1437518853913
4274;21/02/2019;11416.5;11417.19;11354.47;11382.81;0;MAD;1565.5134772217411
4275;22/02/2019;11382.81;11416.74;11296.02;11296.67;0;MAD;1583.0698828864615
4276;25/02/2019;11296.67;11330.14;11239.23;11249.65;0;MAD;1559.0732247437918
4277;26/02/2019;11249.65;11316.75;11233.77;11314.83;0;MAD;1567.7050545878644
4278;27/02/2019;11314.83;11314.99;11232.41;11250.78;0;MAD;1559.5387580727352
4279;28/02/2019;11250.78;11250.81;11124.34;11136.57;0;MAD;1547.3705171505715
4280;01/03/2019;11136.57;11183.38;11122.41;11163.7;0;MAD;1547.3737099573398
4281;04/03/2019;11163.7;11206.41;11127.74;11192.98;0;MAD;1556.9361761590142
4282;05/03/2019;11192.98;11200.73;11156.25;11183.36;0;MAD;1561.1588875458692
4283;06/03/2019;11183.36;11183.36;11069.79;11171.52;0;MAD;1548.089693411973
4284;07/03/2019;11171.52;11206.61;11122.67;11146.56;0;MAD;1550.2082178763321
4285;08/03/2019;11146.56;11172.21;11106.41;11106.95;0;MAD;1552.223255658257
4286;11/03/2019;11106.95;11121.52;11090.41;11103.2;0;MAD;1575.58455945675
4287;12/03/2019;11103.2;11152.32;11097.62;11117.76;0;MAD;1570.9488409204425
4288;13/03/2019;11117.76;11126.88;11052.2;11114.69;0;MAD;1568.7914613866292
4289;14/03/2019;11114.69;11142.5;11000.6;11000.68;0;MAD;1582.6484099762656
4290;15/03/2019;11000.68;11080.12;10978.78;10978.78;0;MAD;1584.4943741926286
4291;18/03/2019;10978.78;10996.18;10974.06;10987.05;0;MAD;1600.8198809363328
4292;19/03/2019;10987.05;11112.39;10987.05;11112.39;0;MAD;1597.3898663689895
4293;20/03/2019;11112.39;11180.07;11096.04;11154.79;0;MAD;1606.5010718533513
4294;21/03/2019;11154.79;11201.54;11109.42;11145.82;0;MAD;1597.967974649449
4295;22/03/2019;11145.82;11206.08;10965.18;10965.18;0;MAD;1598.753522153427
4296;25/03/2019;10965.18;11028.19;10959.27;11028.19;0;MAD;1602.9977953514758
4297;26/03/2019;11021.59;11075.78;10964.96;11075.78;0;MAD;1603.2749177227174
4298;27/03/2019;11075.78;11111.19;11035.97;11084.66;0;MAD;1609.407330584693
4299;28/03/2019;11084.66;11152.43;11068.37;11092.9;0;MAD;1604.3428047797097
4300;29/03/2019;11092.9;11092.9;10910.98;10912.23;0;MAD;1604.2585291387109
4301;01/04/2019;10912.23;10992.1;10882.38;10990.78;0;MAD;1601.6424709933997
4302;02/04/2019;10990.78;11049.16;10990.78;11049.08;0;MAD;1603.4264905477942
4303;03/04/2019;11049.08;11093.53;10989.28;11000.63;0;MAD;1606.714791862605
4304;04/04/2019;11000.63;11005.9;10989.8;11005.81;0;MAD;1619.152659320805
4305;05/04/2019;10996.79;10997.76;10928.02;10928.02;0;MAD;1617.0604588664637
4306;08/04/2019;10928.02;11019.13;10928.02;11015.94;0;MAD;1614.4005455682104
4307;09/04/2019;11015.94;11015.94;10945.68;10973.08;0;MAD;1618.435474238699
4308;10/04/2019;10973.08;11004.75;10958.3;10998.61;0;MAD;1628.8200489821404
4309;11/04/2019;10998.61;11028.7;10993.86;11022.73;0;MAD;1646.9610223022325
4310;12/04/2019;11022.73;11097.84;10994.04;11015.0;0;MAD;1641.2702749297653
4311;15/04/2019;11015.0;11037.28;10996.06;11037.28;0;MAD;1649.5472787295662
4312;16/04/2019;11037.28;11064.06;11022.23;11064.06;0;MAD;1636.4491903612743
4313;17/04/2019;11064.06;11101.41;11056.35;11095.37;0;MAD;1635.1730783300404
4314;18/04/2019;11095.37;11116.83;11058.68;11091.55;0;MAD;1620.52733329906
4315;19/04/2019;11091.55;11141.2;11062.79;11113.87;0;MAD;1592.9355192543944
4316;22/04/2019;11113.87;11153.5;11109.93;11148.57;0;MAD;1583.7786896752068
4317;23/04/2019;11148.57;11182.03;11131.95;11154.18;0;MAD;1588.5748615551395
4318;24/04/2019;11154.18;11154.18;11086.24;11106.02;0;MAD;1564.4413111334868
4319;25/04/2019;11106.02;11136.31;11090.41;11126.67;0;MAD;1545.0109203470993
4320;26/04/2019;11125.06;11170.62;11107.63;11138.51;0;MAD;1540.4595995031766
4321;29/04/2019;11138.51;11152.59;11127.21;11144.09;0;MAD;1530.8355569870766
4322;30/04/2019;11141.59;11201.92;11121.02;11192.06;0;MAD;1537.7923613610362
4323;02/05/2019;11192.06;11202.28;11120.5;11172.13;0;MAD;1529.5920321242452
4324;03/05/2019;11172.13;11181.24;11121.88;11161.26;0;MAD;1537.6125993633798
4325;06/05/2019;11161.26;11171.97;11139.74;11161.58;0;MAD;1547.2520261670759
4326;07/05/2019;11161.58;11199.46;11151.93;11196.41;0;MAD;1550.7181678450956
4327;08/05/2019;11196.41;11254.77;11179.12;11216.73;0;MAD;1555.1015038704986
4328;09/05/2019;11216.73;11243.67;11186.69;11243.67;0;MAD;1599.6535573127321
4329;10/05/2019;11243.67;11271.15;11222.81;11237.5;0;MAD;1638.8452474372145
4330;13/05/2019;11237.5;11238.17;11219.69;11222.47;0;MAD;1654.2928121223354
4331;14/05/2019;11222.47;11247.51;11203.81;11247.51;0;MAD;1666.4589281139736
4332;15/05/2019;11247.51;11344.47;11217.7;11342.59;0;MAD;1660.2739911009267
4333;16/05/2019;11342.59;11420.17;11309.67;11420.17;0;MAD;1655.7845674334621
4334;17/05/2019;11420.17;11430.08;11350.98;11351.52;0;MAD;1650.2488093488948
4335;20/05/2019;11344.87;11407.81;11300.59;11391.08;0;MAD;1660.0090438115053
4336;21/05/2019;11391.08;11392.13;11289.08;11324.17;0;MAD;1668.9107851331476
4337;22/05/2019;11324.17;11325.42;11279.05;11325.42;0;MAD;1653.1157213433255
4338;23/05/2019;11316.66;11316.66;11257.47;11257.47;0;MAD;1623.4574810167535
4339;24/05/2019;11149.42;11183.94;11085.81;11087.32;0;MAD;1593.7338096097367
4340;27/05/2019;11046.35;11057.8;11037.57;11051.89;0;MAD;1596.793356018178
4341;28/05/2019;11051.89;11134.41;11051.89;11134.41;0;MAD;1585.729740442534
4342;29/05/2019;11134.41;11138.88;11036.88;11073.06;0;MAD;1585.748725818084
4343;30/05/2019;11073.06;11121.4;11029.81;11045.81;0;MAD;1579.6655402606116
4344;31/05/2019;11045.81;11088.43;10999.88;10999.88;0;MAD;1590.8845882761611
4345;03/06/2019;10999.88;11020.4;10994.24;11011.17;0;MAD;1604.3406164271942
4346;04/06/2019;11010.09;11034.35;10964.76;11034.35;0;MAD;1597.9476253780924
4347;10/06/2019;11034.35;11042.73;10947.69;11007.37;0;MAD;1610.8720749975228
4348;11/06/2019;11007.08;11029.69;10996.22;11027.91;0;MAD;1611.2079439630463
4349;12/06/2019;11026.82;11036.79;10926.8;10962.79;0;MAD;1628.6336734601607
4350;13/06/2019;10962.79;10991.67;10938.92;10968.42;0;MAD;1647.1092676911812
4351;14/06/2019;10967.54;11075.7;10962.5;11072.74;0;MAD;1639.887406052017
4352;17/06/2019;11072.74;11297.84;11070.42;11291.33;0;MAD;1655.0085633518415
4353;18/06/2019;11282.63;11474.63;11278.34;11474.63;0;MAD;1661.5535037932696
4354;19/06/2019;11471.04;11552.13;11452.61;11467.92;0;MAD;1664.3015421797043
4355;20/06/2019;11465.0;11508.87;11440.99;11506.77;0;MAD;1658.0499685561813
4356;21/06/2019;11449.86;11466.96;11399.43;11437.84;0;MAD;1670.7099545381375
4357;24/06/2019;11409.42;11409.42;11286.33;11346.76;0;MAD;1676.5515712131748
4358;25/06/2019;11344.74;11344.74;11194.68;11303.82;0;MAD;1685.160828965902
4359;26/06/2019;11294.0;11318.16;11276.45;11291.82;0;MAD;1684.9000172149151
4360;27/06/2019;11265.54;11329.79;11243.11;11329.5;0;MAD;1665.3465931654177
4361;28/06/2019;11329.5;11329.5;11226.11;11287.04;0;MAD;1681.9751807344812
4362;01/07/2019;11286.18;11295.97;11187.81;11269.87;0;MAD;1672.87850795355
4363;02/07/2019;11268.7;11271.36;11226.37;11245.45;0;MAD;1681.6532312435882
4364;03/07/2019;11215.04;11286.74;11211.43;11285.46;0;MAD;1669.9626172460928
4365;04/07/2019;11258.08;11283.22;11195.13;11269.44;0;MAD;1669.8190438583956
4366;05/07/2019;11249.63;11252.48;11210.83;11241.0;0;MAD;1666.3526146730703
4367;08/07/2019;11241.0;11245.33;11124.22;11151.49;0;MAD;1668.1645328116224
4368;09/07/2019;11151.49;11214.5;11100.48;11214.16;0;MAD;1669.7010770495488
4369;10/07/2019;11214.16;11293.7;11204.36;11293.7;0;MAD;1653.3058230145975
4370;11/07/2019;11293.7;11354.6;11253.76;11271.78;0;MAD;1655.5172079765537
4371;12/07/2019;11270.96;11317.34;11266.27;11311.02;0;MAD;1658.7926503648555
4372;15/07/2019;11311.02;11332.21;11278.64;11289.93;0;MAD;1666.3344388946118
4373;16/07/2019;11278.21;11370.67;11277.27;11370.67;0;MAD;1693.6725886797294
4374;17/07/2019;11369.84;11520.13;11369.84;11510.62;0;MAD;1697.0859662207215
4375;18/07/2019;11507.38;11507.38;11388.31;11420.46;0;MAD;1702.5370248988038
4376;19/07/2019;11415.17;11483.61;11391.65;11482.12;0;MAD;1692.3841292406532
4377;22/07/2019;11481.99;11481.99;11416.75;11425.31;0;MAD;1690.3275708925894
4378;23/07/2019;11425.31;11471.81;11391.75;11471.81;0;MAD;1686.3956631287258
4379;24/07/2019;11471.66;11493.84;11451.08;11476.52;0;MAD;1689.0861501138797
4380;25/07/2019;11476.52;11517.68;11475.61;11517.68;0;MAD;1687.3600030695056
4381;26/07/2019;11517.68;11565.68;11492.58;11563.98;0;MAD;1669.5129573661902
4382;29/07/2019;11563.55;11586.69;11500.63;11574.23;0;MAD;1670.6538959362535
4383;31/07/2019;11574.23;11616.49;11538.04;11616.49;0;MAD;1643.738226277887
4384;01/08/2019;11616.49;11617.06;11569.51;11589.65;0;MAD;1641.118000754632
4385;02/08/2019;11589.65;11612.98;11559.27;11611.55;0;MAD;1632.200620653429
4386;05/08/2019;11611.55;11611.55;11590.75;11590.75;0;MAD;1642.3695101956685
4387;06/08/2019;11590.75;11590.75;11543.45;11589.79;0;MAD;1643.2606373814212
4388;07/08/2019;11589.79;11589.79;11529.68;11548.08;0;MAD;1641.1233347451982
4389;08/08/2019;11548.08;11566.69;11537.59;11552.46;0;MAD;1636.8631286655682
4390;09/08/2019;11552.46;11565.2;11530.86;11565.2;0;MAD;1631.8891323051384
4391;15/08/2019;11565.2;11609.54;11548.01;11609.54;0;MAD;1623.9562350529195
4392;16/08/2019;11609.54;11618.02;11564.64;11618.02;0;MAD;1621.669183772632
4393;19/08/2019;11616.71;11616.71;11546.29;11552.33;0;MAD;1620.4457876426673
4394;22/08/2019;11552.33;11562.4;11526.31;11562.4;0;MAD;1621.3273553126617
4395;23/08/2019;11562.4;11611.96;11549.46;11610.09;0;MAD;1622.58899079989
4396;26/08/2019;11610.09;11630.77;11595.99;11630.77;0;MAD;1627.3561028554236
4397;27/08/2019;11630.77;11796.14;11619.37;11796.14;0;MAD;1629.6087844701956
4398;28/08/2019;11796.14;11796.26;11753.57;11759.51;0;MAD;1631.6212426235074
4399;29/08/2019;11759.51;11779.44;11712.6;11779.44;0;MAD;1629.4784771391437
4400;30/08/2019;11779.44;11780.11;11710.94;11710.94;0;MAD;1625.5566500129714
4401;02/09/2019;11710.94;11738.51;11704.8;11728.67;0;MAD;1631.6476477218855
4402;03/09/2019;11728.67;11730.26;11684.05;11707.49;0;MAD;1623.9187660162881
4403;04/09/2019;11707.49;11713.1;11665.28;11665.43;0;MAD;1616.9710755881215
4404;05/09/2019;11665.43;11674.09;11648.06;11662.66;0;MAD;1612.1161507762863
4405;06/09/2019;11662.66;11663.5;11591.53;11592.69;0;MAD;1601.2603738650132
4406;09/09/2019;11592.69;11635.93;11580.75;11629.15;0;MAD;1598.9416008523388
4407;10/09/2019;11629.15;11643.56;11604.58;11608.2;0;MAD;1594.9262150660197
4408;11/09/2019;11607.75;11608.13;11564.91;11582.75;0;MAD;1594.987543426773
4409;12/09/2019;11582.75;11584.37;11564.26;11571.34;0;MAD;1599.5496953387146
4410;13/09/2019;11571.34;11609.31;11543.76;11601.68;0;MAD;1613.9750716450558
4411;16/09/2019;11595.15;11629.91;11544.73;11629.91;0;MAD;1629.039115235039
4412;17/09/2019;11629.91;11629.91;11563.24;11602.27;0;MAD;1628.0577193512572
4413;18/09/2019;11600.44;11600.44;11551.75;11553.51;0;MAD;1643.8077088603914
4414;19/09/2019;11551.23;11551.46;11497.63;11536.29;0;MAD;1653.201208053618
4415;20/09/2019;11536.29;11536.29;11441.29;11441.98;0;MAD;1667.9258516491732
4416;23/09/2019;11441.98;11497.93;11434.01;11475.82;0;MAD;1667.7346677250077
4417;24/09/2019;11475.82;11480.37;11420.21;11466.62;0;MAD;1659.9436849091755
4418;25/09/2019;11466.62;11466.62;11430.43;11461.98;0;MAD;1656.4542207207724
4419;26/09/2019;11461.98;11500.91;11437.57;11471.74;0;MAD;1664.6676502392131
4420;27/09/2019;11471.74;11550.38;11451.37;11530.23;0;MAD;1648.8168036056904
4421;30/09/2019;11530.23;11565.95;11508.95;11561.68;0;MAD;1656.2804177086603
4422;01/10/2019;11561.68;11567.77;11511.01;11545.62;0;MAD;1659.3503808825699
4423;02/10/2019;11545.62;11550.96;11496.29;11496.29;0;MAD;1648.7963846592456
4424;03/10/2019;11496.29;11509.75;11471.75;11471.75;0;MAD;1655.120927392015
4425;04/10/2019;11471.75;11479.04;11422.48;11446.54;0;MAD;1653.566225911775
4426;07/10/2019;11446.54;11448.11;11422.31;11434.18;0;MAD;1650.1727527666394
4427;08/10/2019;11434.18;11434.39;11391.43;11391.99;0;MAD;1659.9599303076998
4428;09/10/2019;11391.99;11392.54;11347.56;11366.31;0;MAD;1662.937171214173
4429;10/10/2019;11366.31;11367.33;11307.35;11315.63;0;MAD;1667.3256484031322
4430;11/10/2019;11315.63;11367.89;11310.87;11362.98;0;MAD;1678.8068588355002
4431;14/10/2019;11362.98;11381.65;11362.98;11376.17;0;MAD;1664.8830700828225
4432;15/10/2019;11376.17;11406.24;11352.42;11373.9;0;MAD;1687.6371718003404
4433;16/10/2019;11373.9;11374.36;11345.69;11374.36;0;MAD;1705.6641572419194
4434;17/10/2019;11374.36;11447.35;11355.66;11447.35;0;MAD;1698.2198644028701
4435;18/10/2019;11447.35;11510.73;11423.15;11507.74;0;MAD;1704.8802069026287
4436;21/10/2019;11507.74;11517.61;11457.77;11470.29;0;MAD;1715.5347174132785
4437;22/10/2019;11470.29;11517.88;11447.37;11517.88;0;MAD;1717.5066145904145
4438;23/10/2019;11517.88;11561.73;11490.54;11537.79;0;MAD;1720.8393230350036
4439;24/10/2019;11537.79;11561.19;11504.48;11561.19;0;MAD;1704.2506924878064
4440;25/10/2019;11561.19;11574.59;11489.51;11574.59;0;MAD;1696.4394225384983
4441;28/10/2019;11574.59;11574.87;11517.32;11517.32;0;MAD;1700.9791641929455
4442;29/10/2019;11517.32;11517.41;11448.16;11487.0;0;MAD;1678.8258261411884
4443;30/10/2019;11487.0;11534.23;11483.54;11534.23;0;MAD;1679.6888036092203
4444;31/10/2019;11534.23;11534.23;11478.98;11484.3;0;MAD;1681.0752598206263
4445;01/11/2019;11484.3;11575.56;11473.51;11575.56;0;MAD;1687.3139754173887
4446;04/11/2019;11575.56;11579.43;11529.64;11552.98;0;MAD;1695.0818865535505
4447;05/11/2019;11552.98;11554.86;11493.75;11515.32;0;MAD;1700.2900203516094
4448;07/11/2019;11515.32;11575.52;11511.52;11575.52;0;MAD;1714.5822683826736
4449;08/11/2019;11575.52;11579.24;11516.78;11578.68;0;MAD;1724.825804597288
4450;12/11/2019;11578.68;11578.95;11555.7;11562.1;0;MAD;1743.0963859429557
4451;13/11/2019;11562.1;11583.65;11552.58;11576.89;0;MAD;1745.3265417435148
4452;14/11/2019;11576.89;11577.45;11547.7;11567.14;0;MAD;1763.197548914454
4453;15/11/2019;11567.14;11629.45;11544.02;11626.55;0;MAD;1772.2978714951435
4454;19/11/2019;11626.55;11645.49;11584.51;11645.44;0;MAD;1785.1727294433783
4455;20/11/2019;11645.44;11650.78;11603.97;11619.94;0;MAD;1798.338148805071
4456;21/11/2019;11619.94;11747.69;11591.79;11744.35;0;MAD;1792.780943116585
4457;22/11/2019;11744.35;11832.75;11723.08;11809.15;0;MAD;1782.8034066004068
4458;25/11/2019;11809.15;11809.15;11770.53;11781.45;0;MAD;1775.4930555703763
4459;26/11/2019;11781.45;11807.93;11719.78;11807.93;0;MAD;1779.7485448763618
4460;27/11/2019;11807.93;11839.24;11781.89;11839.24;0;MAD;1769.3408074650797
4461;28/11/2019;11839.24;11840.8;11796.31;11834.27;0;MAD;1761.056416247464
4462;29/11/2019;11834.27;11834.27;11822.32;11822.32;0;MAD;1759.667544634815
4463;02/12/2019;11822.32;11825.0;11752.12;11752.12;0;MAD;1745.5166272244935
4464;03/12/2019;11752.12;11761.79;11709.87;11718.89;0;MAD;1739.6110929715999
4465;04/12/2019;11718.89;11736.23;11685.8;11730.96;0;MAD;1737.0182817475957
4466;05/12/2019;11730.96;11730.96;11693.5;11694.66;0;MAD;1766.9680944728514
4467;06/12/2019;11694.66;11770.8;11694.35;11764.13;0;MAD;1768.618443753209
4468;09/12/2019;11764.13;11775.62;11735.05;11753.79;0;MAD;1762.8689341208592
4469;10/12/2019;11753.79;11812.9;11731.07;11812.8;0;MAD;1771.13904446226
4470;11/12/2019;11812.8;11889.89;11812.8;11884.01;0;MAD;1777.74749967076
4471;12/12/2019;11884.01;11917.12;11873.12;11900.56;0;MAD;1797.5476312920225
4472;13/12/2019;11900.56;11973.63;11888.17;11973.63;0;MAD;1810.9218228503314
4473;16/12/2019;11973.63;11976.09;11925.55;11962.05;0;MAD;1819.1447775324607
4474;17/12/2019;11962.05;12030.95;11960.48;12030.95;0;MAD;1829.634919509638
4475;18/12/2019;12030.95;12030.95;11961.68;12024.58;0;MAD;1841.5820203882174
4476;19/12/2019;12024.58;12083.34;11975.87;12081.08;0;MAD;1814.9716563785596
4477;20/12/2019;12081.08;12165.65;12051.81;12165.65;0;MAD;1831.556231258621
4478;23/12/2019;12165.65;12217.08;12142.77;12200.52;0;MAD;1840.9984283214603
4479;24/12/2019;12200.52;12301.79;12191.36;12296.98;0;MAD;1833.8944064539191
4480;25/12/2019;12295.29;12295.29;12236.94;12275.3;0;MAD;1828.087993334552
4481;26/12/2019;12275.3;12283.06;12163.83;12192.79;0;MAD;1811.8752354781757
4482;27/12/2019;12192.79;12192.79;12146.91;12189.27;0;MAD;1807.9691780042338
4483;30/12/2019;12189.27;12194.73;12071.3;12193.95;0;MAD;1768.8154443968106
4484;31/12/2019;12193.95;12216.18;12157.6;12171.9;0;MAD;1761.7687293766562
4485;02/01/2020;12171.9;12171.9;12093.66;12111.07;0;MAD;1739.7549958161496
4486;03/01/2020;12111.07;12172.13;12076.77;12154.94;0;MAD;1721.73405912351
4487;06/01/2020;12154.94;12155.12;12105.0;12138.93;0;MAD;1708.5887009526118
4488;07/01/2020;12138.94;12143.31;12114.04;12138.78;0;MAD;1704.675942404181
4489;08/01/2020;12138.78;12222.11;12137.04;12214.59;0;MAD;1678.0872729179446
4490;09/01/2020;12214.59;12396.54;12213.67;12392.41;0;MAD;1673.4951427119915
4491;10/01/2020;12392.41;12418.05;12311.03;12311.35;0;MAD;1701.3029020550025
4492;13/01/2020;12311.35;12319.6;12193.32;12264.45;0;MAD;1711.4908159729805
4493;14/01/2020;12264.45;12326.8;12264.45;12326.73;0;MAD;1744.3607372698839
4494;15/01/2020;12326.73;12363.55;12323.1;12337.54;0;MAD;1731.3482223714248
4495;16/01/2020;12337.54;12391.57;12319.32;12391.34;0;MAD;1732.2779391315842
4496;17/01/2020;12391.34;12486.85;12373.52;12486.85;0;MAD;1750.097162750892
4497;20/01/2020;12486.85;12493.26;12461.69;12487.31;0;MAD;1789.792602946492
4498;21/01/2020;12487.31;12522.03;12474.66;12521.23;0;MAD;1779.3177573567982
4499;22/01/2020;12521.23;12634.08;12516.88;12633.57;0;MAD;1809.9977339484492
4500;23/01/2020;12633.57;12655.84;12570.51;12577.83;0;MAD;1811.7503700701602
4501;24/01/2020;12577.83;12605.79;12550.12;12600.45;0;MAD;1788.6840563025187
4502;27/01/2020;12600.45;12636.07;12587.16;12597.09;0;MAD;1753.8099281177117
4503;28/01/2020;12597.09;12599.65;12544.66;12577.5;0;MAD;1740.151882329585
4504;29/01/2020;12577.5;12579.58;12517.25;12533.16;0;MAD;1711.4436959627901
4505;30/01/2020;12533.16;12546.41;12468.24;12468.24;0;MAD;1690.1084753821601
4506;31/01/2020;12468.24;12531.9;12427.37;12531.9;0;MAD;1673.7376967669397
4507;03/02/2020;12531.9;12531.9;12268.76;12288.16;0;MAD;1582.6812422787898
4508;04/02/2020;12288.16;12342.75;12288.16;12315.14;0;MAD;1483.2375134709878
4509;05/02/2020;12315.14;12386.05;12312.93;12312.97;0;MAD;1537.116795608642
4510;06/02/2020;12312.97;12312.97;12180.49;12180.99;0;MAD;1518.2623969236572
4511;07/02/2020;12180.99;12195.7;12124.28;12165.23;0;MAD;1396.9621688569741
4512;10/02/2020;12165.23;12187.29;12117.05;12186.39;0;MAD;1373.98314055148
4513;11/02/2020;12186.39;12186.63;12026.61;12034.32;0;MAD;1222.7422710664925
4514;12/02/2020;12034.32;12044.02;11997.78;12027.31;0;MAD;1167.0223137470684
4515;13/02/2020;12027.31;12204.42;12027.08;12204.42;0;MAD;1087.7924015509132
4516;14/02/2020;12204.42;12340.24;12161.59;12340.24;0;MAD;1090.4077778683331
4517;17/02/2020;12340.24;12340.24;12225.78;12338.46;0;MAD;1145.636708724824
4518;18/02/2020;12338.46;12350.95;12258.5;12263.19;0;MAD;1261.613719210035
4519;19/02/2020;12263.19;12276.0;12244.68;12274.85;0;MAD;1205.889300184807
4520;20/02/2020;12274.85;12279.24;12221.75;12279.24;0;MAD;1160.460394802281
4521;21/02/2020;12279.24;12507.26;12279.24;12506.96;0;MAD;1231.1907912580564
4522;24/02/2020;12506.96;12506.96;12358.58;12406.97;0;MAD;1221.2343741325712
4523;25/02/2020;12406.97;12446.92;12404.36;12442.24;0;MAD;1335.1431165547328
4524;26/02/2020;12442.24;12442.24;12404.64;12410.25;0;MAD;1375.6861810837177
4525;27/02/2020;12410.25;12410.25;12350.31;12380.29;0;MAD;1414.5832978957053
4526;28/02/2020;12380.29;12403.08;12260.94;12260.94;0;MAD;1375.082718501764
4527;02/03/2020;12260.94;12268.94;12189.28;12189.28;0;MAD;1314.2344898940787
4528;03/03/2020;12189.28;12190.06;11939.35;11961.71;0;MAD;1242.6946808802388
4529;04/03/2020;11961.71;11971.59;11881.11;11881.83;0;MAD;1176.6320193033414
4530;05/03/2020;11881.83;11933.53;11832.83;11835.47;0;MAD;1215.5370456596675
4531;06/03/2020;11835.47;11844.79;11473.23;11474.03;0;MAD;1226.2719326264678
4532;09/03/2020;11474.03;11474.03;10787.0;10806.41;0;MAD;1236.9906761929474
4533;10/03/2020;10806.41;11447.92;10805.88;11395.21;0;MAD;1239.7788546296483
4534;11/03/2020;11395.21;11493.6;11329.7;11339.46;0;MAD;1234.6292470594135
4535;12/03/2020;11339.46;11342.7;10579.08;10579.76;0;MAD;1227.4555134241402
4536;13/03/2020;10579.76;10579.76;10266.87;10524.05;0;MAD;1224.6647700407257
4537;16/03/2020;10524.05;10524.05;9596.0;9596.0;0;MAD;1232.6692152059688
4538;17/03/2020;9596.0;9602.41;9298.54;9298.54;0;MAD;1250.563561898041
4539;18/03/2020;9298.54;9302.62;8987.89;8987.89;0;MAD;1261.820731919491
4540;19/03/2020;8987.89;9298.24;8916.12;9291.6;0;MAD;1244.3753360088563
4541;20/03/2020;9291.6;9609.28;9291.6;9609.27;0;MAD;1236.652729711931
4542;23/03/2020;9609.27;9953.45;9609.27;9953.45;0;MAD;1231.799667344264
4543;24/03/2020;9953.45;10191.42;9953.45;10167.92;0;MAD;1233.0372663950166
4544;25/03/2020;10167.92;10222.41;9891.77;9891.77;0;MAD;1251.4283300170769
4545;26/03/2020;9891.77;9971.59;9785.28;9799.53;0;MAD;1286.4751131650332
4546;27/03/2020;9799.53;9852.88;9729.47;9743.75;0;MAD;1314.6812758694177
4547;30/03/2020;9743.75;9818.62;9724.4;9725.94;0;MAD;1336.9714838979166
4548;31/03/2020;9725.94;9760.49;9704.85;9704.85;0;MAD;1362.2982435977635
4549;01/04/2020;9704.85;9717.96;9626.05;9626.05;0;MAD;1392.1722520418589
4550;02/04/2020;9626.54;9668.3;9530.81;9559.86;0;MAD;1413.7088929912109
4551;03/04/2020;9559.5;9570.3;9394.15;9395.76;0;MAD;1399.5872968693977
4552;06/04/2020;9395.76;9401.42;9240.0;9240.0;0;MAD;1400.8745419718446
4553;07/04/2020;9240.0;9279.12;9051.22;9056.04;0;MAD;1374.8722679759007
4554;08/04/2020;9056.04;9196.91;9056.04;9183.8;0;MAD;1353.2708034765042
4555;09/04/2020;9183.8;9312.66;9182.34;9237.67;0;MAD;1346.347763200101
4556;10/04/2020;9237.67;9324.39;9237.5;9300.27;0;MAD;1346.7914061952815
4557;13/04/2020;9300.27;9336.3;9291.63;9326.7;0;MAD;1364.7532016722635
4558;14/04/2020;9326.7;9370.84;9293.04;9293.04;0;MAD;1342.5750693871266
4559;15/04/2020;9293.04;9309.22;9196.1;9196.1;0;MAD;1336.820098578402
4560;16/04/2020;9196.1;9227.67;9147.85;9147.85;0;MAD;1339.7898781559454
4561;17/04/2020;9147.82;9155.56;9084.88;9084.88;0;MAD;1377.9657098631544
4562;20/04/2020;9084.88;9132.13;9084.88;9088.74;0;MAD;1407.9067617959408
4563;21/04/2020;9079.98;9138.26;9003.26;9003.69;0;MAD;1452.423199768364
4564;22/04/2020;9003.69;9064.97;8993.23;9002.18;0;MAD;1459.0655615653254
4565;23/04/2020;9002.18;9071.23;8997.94;9009.8;0;MAD;1458.9037500265517
4566;24/04/2020;9009.8;9075.45;9009.8;9043.75;0;MAD;1467.1589636678934
4567;27/04/2020;9043.75;9105.4;9043.75;9084.09;0;MAD;1468.9797254853295
4568;28/04/2020;9084.09;9213.51;9084.09;9175.44;0;MAD;1501.6936614995536
4569;29/04/2020;9175.44;9310.94;9175.44;9300.42;0;MAD;1517.5904049011217
4570;30/04/2020;9300.42;9448.64;9300.42;9400.7;0;MAD;1507.582286027748
4571;04/05/2020;9400.7;9467.69;9386.36;9438.0;0;MAD;1505.9711803834737
